DateKey,Date,Day,DaySuffix,Weekday,WeekDayName,WeekDayName_Short,WeekDayName_FirstLetter,DOWInMonth,DayOfYear,WeekOfMonth,WeekOfYear,Month,MonthName,MonthName_Short,MonthName_FirstLetter,Quarter,QuarterName,Year,MMYYYY,MonthYear,IsWeekend
20130102,2013-01-02,2,nd,4,Wednesday,WED,W,2,2,1,1,1,January,JAN,J,1,First,2013,12013,2013JAN,0
20110820,2011-08-20,20,th,7,Saturday,SAT,S,20,232,3,34,8,August,AUG,A,3,third,2011,82011,2011AUG,1
20120518,2012-05-18,18,th,6,Friday,FRI,F,18,139,3,20,5,May,MAY,M,2,second,2012,52012,2012MAY,0
20120101,2012-01-01,1,st,1,Sunday,SUN,S,1,1,1,1,1,January,JAN,J,1,First,2012,12012,2012JAN,1
20140125,2014-01-25,25,th,7,Saturday,SAT,S,25,25,4,4,1,January,JAN,J,1,First,2014,12014,2014JAN,1
20140726,2014-07-26,26,th,7,Saturday,SAT,S,26,207,4,30,7,July,JUL,J,3,third,2014,72014,2014JUL,1
20150410,2015-04-10,10,th,6,Friday,FRI,F,10,100,2,15,4,April,APR,A,2,second,2015,42015,2015APR,0
20171206,2017-12-06,6,th,4,Wednesday,WED,W,6,340,2,49,12,December,DEC,D,4,fourth,2017,122017,2017DEC,0
20130808,2013-08-08,8,th,5,Thursday,THU,T,8,220,2,32,8,August,AUG,A,3,third,2013,82013,2013AUG,0
20130829,2013-08-29,29,th,5,Thursday,THU,T,29,241,5,35,8,August,AUG,A,3,third,2013,82013,2013AUG,0
20191125,2019-11-25,25,th,2,Monday,MON,M,25,329,5,48,11,November,NOV,N,4,fourth,2019,112019,2019NOV,0
20170815,2017-08-15,15,th,3,Tuesday,TUE,T,15,227,3,33,8,August,AUG,A,3,third,2017,82017,2017AUG,0
20170121,2017-01-21,21,st,7,Saturday,SAT,S,21,21,3,3,1,January,JAN,J,1,First,2017,12017,2017JAN,1
20220309,2022-03-09,9,th,4,Wednesday,WED,W,9,68,2,11,3,March,MAR,M,1,First,2022,32022,2022MAR,0
20210818,2021-08-18,18,th,4,Wednesday,WED,W,18,230,3,34,8,August,AUG,A,3,third,2021,82021,2021AUG,0
20220211,2022-02-11,11,th,6,Friday,FRI,F,11,42,2,7,2,February,FEB,F,1,First,2022,22022,2022FEB,0
20210422,2021-04-22,22,nd,5,Thursday,THU,T,22,112,4,17,4,April,APR,A,2,second,2021,42021,2021APR,0
20220322,2022-03-22,22,nd,3,Tuesday,TUE,T,22,81,4,13,3,March,MAR,M,1,First,2022,32022,2022MAR,0
20230608,2023-06-08,8,th,5,Thursday,THU,T,8,159,2,23,6,June,JUN,J,2,second,2023,62023,2023JUN,0
20170401,2017-04-01,1,st,7,Saturday,SAT,S,1,91,1,13,4,April,APR,A,2,second,2017,42017,2017APR,1
20201009,2020-10-09,9,th,6,Friday,FRI,F,9,283,2,41,10,October,OCT,O,4,fourth,2020,102020,2020OCT,0
20220121,2022-01-21,21,st,6,Friday,FRI,F,21,21,4,4,1,January,JAN,J,1,First,2022,12022,2022JAN,0
20230311,2023-03-11,11,th,7,Saturday,SAT,S,11,70,2,10,3,March,MAR,M,1,First,2023,32023,2023MAR,1
20010630,2001-06-30,30,th,7,Saturday,SAT,S,30,181,5,26,6,June,JUN,J,2,second,2001,62001,2001JUN,1
20230325,2023-03-25,25,th,7,Saturday,SAT,S,25,84,4,12,3,March,MAR,M,1,First,2023,32023,2023MAR,1
20010813,2001-08-13,13,th,2,Monday,MON,M,13,225,3,33,8,August,AUG,A,3,third,2001,82001,2001AUG,0
20051021,2005-10-21,21,st,6,Friday,FRI,F,21,294,4,43,10,October,OCT,O,4,fourth,2005,102005,2005OCT,0
20230523,2023-05-23,23,rd,3,Tuesday,TUE,T,23,143,4,21,5,May,MAY,M,2,second,2023,52023,2023MAY,0
20080509,2008-05-09,9,th,6,Friday,FRI,F,9,130,2,19,5,May,MAY,M,2,second,2008,52008,2008MAY,0
20091017,2009-10-17,17,th,7,Saturday,SAT,S,17,290,3,42,10,October,OCT,O,4,fourth,2009,102009,2009OCT,1
20110207,2011-02-07,7,th,2,Monday,MON,M,7,38,2,7,2,February,FEB,F,1,First,2011,22011,2011FEB,0
20080104,2008-01-04,4,th,6,Friday,FRI,F,4,4,1,1,1,January,JAN,J,1,First,2008,12008,2008JAN,0
20140608,2014-06-08,8,th,1,Sunday,SUN,S,8,159,2,24,6,June,JUN,J,2,second,2014,62014,2014JUN,1
20141216,2014-12-16,16,th,3,Tuesday,TUE,T,16,350,3,51,12,December,DEC,D,4,fourth,2014,122014,2014DEC,0
20120418,2012-04-18,18,th,4,Wednesday,WED,W,18,109,3,16,4,April,APR,A,2,second,2012,42012,2012APR,0
20200212,2020-02-12,12,th,4,Wednesday,WED,W,12,43,3,7,2,February,FEB,F,1,First,2020,22020,2020FEB,0
20140321,2014-03-21,21,st,6,Friday,FRI,F,21,80,4,12,3,March,MAR,M,1,First,2014,32014,2014MAR,0
20201003,2020-10-03,3,rd,7,Saturday,SAT,S,3,277,1,40,10,October,OCT,O,4,fourth,2020,102020,2020OCT,1
20241211,2024-12-11,11,th,4,Wednesday,WED,W,11,346,2,50,12,December,DEC,D,4,fourth,2024,122024,2024DEC,0
20000121,2000-01-21,21,st,6,Friday,FRI,F,21,21,4,4,1,January,JAN,J,1,First,2000,12000,2000JAN,0
20010424,2001-04-24,24,th,3,Tuesday,TUE,T,24,114,4,17,4,April,APR,A,2,second,2001,42001,2001APR,0
20010621,2001-06-21,21,st,5,Thursday,THU,T,21,172,4,25,6,June,JUN,J,2,second,2001,62001,2001JUN,0
20011202,2001-12-02,2,nd,1,Sunday,SUN,S,2,336,2,49,12,December,DEC,D,4,fourth,2001,122001,2001DEC,1
20020925,2002-09-25,25,th,4,Wednesday,WED,W,25,268,4,39,9,September,SEP,S,3,third,2002,92002,2002SEP,0
20020407,2002-04-07,7,th,1,Sunday,SUN,S,7,97,2,15,4,April,APR,A,2,second,2002,42002,2002APR,1
20020408,2002-04-08,8,th,2,Monday,MON,M,8,98,2,15,4,April,APR,A,2,second,2002,42002,2002APR,0
20040115,2004-01-15,15,th,5,Thursday,THU,T,15,15,3,3,1,January,JAN,J,1,First,2004,12004,2004JAN,0
20041015,2004-10-15,15,th,6,Friday,FRI,F,15,289,3,42,10,October,OCT,O,4,fourth,2004,102004,2004OCT,0
20040723,2004-07-23,23,rd,6,Friday,FRI,F,23,205,4,30,7,July,JUL,J,3,third,2004,72004,2004JUL,0
20061117,2006-11-17,17,th,6,Friday,FRI,F,17,321,3,46,11,November,NOV,N,4,fourth,2006,112006,2006NOV,0
20050509,2005-05-09,9,th,2,Monday,MON,M,9,129,2,20,5,May,MAY,M,2,second,2005,52005,2005MAY,0
20050420,2005-04-20,20,th,4,Wednesday,WED,W,20,110,4,17,4,April,APR,A,2,second,2005,42005,2005APR,0
20081229,2008-12-29,29,th,2,Monday,MON,M,29,364,5,53,12,December,DEC,D,4,fourth,2008,122008,2008DEC,0
20081201,2008-12-01,1,st,2,Monday,MON,M,1,336,1,49,12,December,DEC,D,4,fourth,2008,122008,2008DEC,0
20071011,2007-10-11,11,th,5,Thursday,THU,T,11,284,2,41,10,October,OCT,O,4,fourth,2007,102007,2007OCT,0
20090221,2009-02-21,21,st,7,Saturday,SAT,S,21,52,3,8,2,February,FEB,F,1,First,2009,22009,2009FEB,1
20100131,2010-01-31,31,st,1,Sunday,SUN,S,31,31,6,6,1,January,JAN,J,1,First,2010,12010,2010JAN,1
20101208,2010-12-08,8,th,4,Wednesday,WED,W,8,342,2,50,12,December,DEC,D,4,fourth,2010,122010,2010DEC,0
20110203,2011-02-03,3,rd,5,Thursday,THU,T,3,34,1,6,2,February,FEB,F,1,First,2011,22011,2011FEB,0
20100107,2010-01-07,7,th,5,Thursday,THU,T,7,7,2,2,1,January,JAN,J,1,First,2010,12010,2010JAN,0
20121107,2012-11-07,7,th,4,Wednesday,WED,W,7,312,2,45,11,November,NOV,N,4,fourth,2012,112012,2012NOV,0
20110508,2011-05-08,8,th,1,Sunday,SUN,S,8,128,2,20,5,May,MAY,M,2,second,2011,52011,2011MAY,1
20110818,2011-08-18,18,th,5,Thursday,THU,T,18,230,3,34,8,August,AUG,A,3,third,2011,82011,2011AUG,0
20111222,2011-12-22,22,nd,5,Thursday,THU,T,22,356,4,52,12,December,DEC,D,4,fourth,2011,122011,2011DEC,0
20131218,2013-12-18,18,th,4,Wednesday,WED,W,18,352,3,51,12,December,DEC,D,4,fourth,2013,122013,2013DEC,0
20190204,2019-02-04,4,th,2,Monday,MON,M,4,35,2,6,2,February,FEB,F,1,First,2019,22019,2019FEB,0
20121231,2012-12-31,31,st,2,Monday,MON,M,31,366,6,53,12,December,DEC,D,4,fourth,2012,122012,2012DEC,0
20161224,2016-12-24,24,th,7,Saturday,SAT,S,24,359,4,52,12,December,DEC,D,4,fourth,2016,122016,2016DEC,1
20150805,2015-08-05,5,th,4,Wednesday,WED,W,5,217,2,32,8,August,AUG,A,3,third,2015,82015,2015AUG,0
20121126,2012-11-26,26,th,2,Monday,MON,M,26,331,5,48,11,November,NOV,N,4,fourth,2012,112012,2012NOV,0
20180120,2018-01-20,20,th,7,Saturday,SAT,S,20,20,3,3,1,January,JAN,J,1,First,2018,12018,2018JAN,1
20160915,2016-09-15,15,th,5,Thursday,THU,T,15,259,3,38,9,September,SEP,S,3,third,2016,92016,2016SEP,0
20180423,2018-04-23,23,rd,2,Monday,MON,M,23,113,4,17,4,April,APR,A,2,second,2018,42018,2018APR,0
20171009,2017-10-09,9,th,2,Monday,MON,M,9,282,2,41,10,October,OCT,O,4,fourth,2017,102017,2017OCT,0
20201212,2020-12-12,12,th,7,Saturday,SAT,S,12,347,2,50,12,December,DEC,D,4,fourth,2020,122020,2020DEC,1
20201001,2020-10-01,1,st,5,Thursday,THU,T,1,275,1,40,10,October,OCT,O,4,fourth,2020,102020,2020OCT,0
20191120,2019-11-20,20,th,4,Wednesday,WED,W,20,324,4,47,11,November,NOV,N,4,fourth,2019,112019,2019NOV,0
20240110,2024-01-10,10,th,4,Wednesday,WED,W,10,10,2,2,1,January,JAN,J,1,First,2024,12024,2024JAN,0
20240901,2024-09-01,1,st,1,Sunday,SUN,S,1,245,1,36,9,September,SEP,S,3,third,2024,92024,2024SEP,1
20210212,2021-02-12,12,th,6,Friday,FRI,F,12,43,2,7,2,February,FEB,F,1,First,2021,22021,2021FEB,0
20230824,2023-08-24,24,th,5,Thursday,THU,T,24,236,4,34,8,August,AUG,A,3,third,2023,82023,2023AUG,0
20211123,2021-11-23,23,rd,3,Tuesday,TUE,T,23,327,4,48,11,November,NOV,N,4,fourth,2021,112021,2021NOV,0
20220509,2022-05-09,9,th,2,Monday,MON,M,9,129,2,20,5,May,MAY,M,2,second,2022,52022,2022MAY,0
20250102,2025-01-02,2,nd,5,Thursday,THU,T,2,2,1,1,1,January,JAN,J,1,First,2025,12025,2025JAN,0
20240815,2024-08-15,15,th,5,Thursday,THU,T,15,228,3,33,8,August,AUG,A,3,third,2024,82024,2024AUG,0
20240723,2024-07-23,23,rd,3,Tuesday,TUE,T,23,205,4,30,7,July,JUL,J,3,third,2024,72024,2024JUL,0
20020501,2002-05-01,1,st,4,Wednesday,WED,W,1,121,1,18,5,May,MAY,M,2,second,2002,52002,2002MAY,0
20010502,2001-05-02,2,nd,4,Wednesday,WED,W,2,122,1,18,5,May,MAY,M,2,second,2001,52001,2001MAY,0
20100701,2010-07-01,1,st,5,Thursday,THU,T,1,182,1,27,7,July,JUL,J,3,third,2010,72010,2010JUL,0
20090110,2009-01-10,10,th,7,Saturday,SAT,S,10,10,2,2,1,January,JAN,J,1,First,2009,12009,2009JAN,1
20100929,2010-09-29,29,th,4,Wednesday,WED,W,29,272,5,40,9,September,SEP,S,3,third,2010,92010,2010SEP,0
20130325,2013-03-25,25,th,2,Monday,MON,M,25,84,5,13,3,March,MAR,M,1,First,2013,32013,2013MAR,0
20090720,2009-07-20,20,th,2,Monday,MON,M,20,201,4,30,7,July,JUL,J,3,third,2009,72009,2009JUL,0
20150812,2015-08-12,12,th,4,Wednesday,WED,W,12,224,3,33,8,August,AUG,A,3,third,2015,82015,2015AUG,0
20170924,2017-09-24,24,th,1,Sunday,SUN,S,24,267,5,39,9,September,SEP,S,3,third,2017,92017,2017SEP,1
20140325,2014-03-25,25,th,3,Tuesday,TUE,T,25,84,5,13,3,March,MAR,M,1,First,2014,32014,2014MAR,0
20210528,2021-05-28,28,th,6,Friday,FRI,F,28,148,5,22,5,May,MAY,M,2,second,2021,52021,2021MAY,0
20150614,2015-06-14,14,th,1,Sunday,SUN,S,14,165,3,25,6,June,JUN,J,2,second,2015,62015,2015JUN,1
20020910,2002-09-10,10,th,3,Tuesday,TUE,T,10,253,2,37,9,September,SEP,S,3,third,2002,92002,2002SEP,0
20000308,2000-03-08,8,th,4,Wednesday,WED,W,8,68,2,11,3,March,MAR,M,1,First,2000,32000,2000MAR,0
20000516,2000-05-16,16,th,3,Tuesday,TUE,T,16,137,3,21,5,May,MAY,M,2,second,2000,52000,2000MAY,0
20010702,2001-07-02,2,nd,2,Monday,MON,M,2,183,1,27,7,July,JUL,J,3,third,2001,72001,2001JUL,0
20010410,2001-04-10,10,th,3,Tuesday,TUE,T,10,100,2,15,4,April,APR,A,2,second,2001,42001,2001APR,0
20010906,2001-09-06,6,th,5,Thursday,THU,T,6,249,2,36,9,September,SEP,S,3,third,2001,92001,2001SEP,0
20020930,2002-09-30,30,th,2,Monday,MON,M,30,273,5,40,9,September,SEP,S,3,third,2002,92002,2002SEP,0
20030712,2003-07-12,12,th,7,Saturday,SAT,S,12,193,2,28,7,July,JUL,J,3,third,2003,72003,2003JUL,1
20020526,2002-05-26,26,th,1,Sunday,SUN,S,26,146,5,22,5,May,MAY,M,2,second,2002,52002,2002MAY,1
20070501,2007-05-01,1,st,3,Tuesday,TUE,T,1,121,1,18,5,May,MAY,M,2,second,2007,52007,2007MAY,0
20050112,2005-01-12,12,th,4,Wednesday,WED,W,12,12,3,3,1,January,JAN,J,1,First,2005,12005,2005JAN,0
20051108,2005-11-08,8,th,3,Tuesday,TUE,T,8,312,2,46,11,November,NOV,N,4,fourth,2005,112005,2005NOV,0
20050218,2005-02-18,18,th,6,Friday,FRI,F,18,49,3,8,2,February,FEB,F,1,First,2005,22005,2005FEB,0
20050924,2005-09-24,24,th,7,Saturday,SAT,S,24,267,4,39,9,September,SEP,S,3,third,2005,92005,2005SEP,1
20060707,2006-07-07,7,th,6,Friday,FRI,F,7,188,2,27,7,July,JUL,J,3,third,2006,72006,2006JUL,0
20080404,2008-04-04,4,th,6,Friday,FRI,F,4,95,1,14,4,April,APR,A,2,second,2008,42008,2008APR,0
20080802,2008-08-02,2,nd,7,Saturday,SAT,S,2,215,1,31,8,August,AUG,A,3,third,2008,82008,2008AUG,1
20080115,2008-01-15,15,th,3,Tuesday,TUE,T,15,15,3,3,1,January,JAN,J,1,First,2008,12008,2008JAN,0
20110614,2011-06-14,14,th,3,Tuesday,TUE,T,14,165,3,25,6,June,JUN,J,2,second,2011,62011,2011JUN,0
20091205,2009-12-05,5,th,7,Saturday,SAT,S,5,339,1,49,12,December,DEC,D,4,fourth,2009,122009,2009DEC,1
20100110,2010-01-10,10,th,1,Sunday,SUN,S,10,10,3,3,1,January,JAN,J,1,First,2010,12010,2010JAN,1
20130225,2013-02-25,25,th,2,Monday,MON,M,25,56,5,9,2,February,FEB,F,1,First,2013,22013,2013FEB,0
20140911,2014-09-11,11,th,5,Thursday,THU,T,11,254,2,37,9,September,SEP,S,3,third,2014,92014,2014SEP,0
20100420,2010-04-20,20,th,3,Tuesday,TUE,T,20,110,4,17,4,April,APR,A,2,second,2010,42010,2010APR,0
20121109,2012-11-09,9,th,6,Friday,FRI,F,9,314,2,45,11,November,NOV,N,4,fourth,2012,112012,2012NOV,0
20140622,2014-06-22,22,nd,1,Sunday,SUN,S,22,173,4,26,6,June,JUN,J,2,second,2014,62014,2014JUN,1
20130312,2013-03-12,12,th,3,Tuesday,TUE,T,12,71,3,11,3,March,MAR,M,1,First,2013,32013,2013MAR,0
20160318,2016-03-18,18,th,6,Friday,FRI,F,18,78,3,12,3,March,MAR,M,1,First,2016,32016,2016MAR,0
20140310,2014-03-10,10,th,2,Monday,MON,M,10,69,3,11,3,March,MAR,M,1,First,2014,32014,2014MAR,0
20151222,2015-12-22,22,nd,3,Tuesday,TUE,T,22,356,4,52,12,December,DEC,D,4,fourth,2015,122015,2015DEC,0
20140917,2014-09-17,17,th,4,Wednesday,WED,W,17,260,3,38,9,September,SEP,S,3,third,2014,92014,2014SEP,0
20160519,2016-05-19,19,th,5,Thursday,THU,T,19,140,3,21,5,May,MAY,M,2,second,2016,52016,2016MAY,0
20160731,2016-07-31,31,st,1,Sunday,SUN,S,31,213,6,32,7,July,JUL,J,3,third,2016,72016,2016JUL,1
20170628,2017-06-28,28,th,4,Wednesday,WED,W,28,179,5,26,6,June,JUN,J,2,second,2017,62017,2017JUN,0
20190623,2019-06-23,23,rd,1,Sunday,SUN,S,23,174,5,26,6,June,JUN,J,2,second,2019,62019,2019JUN,1
20170417,2017-04-17,17,th,2,Monday,MON,M,17,107,4,16,4,April,APR,A,2,second,2017,42017,2017APR,0
20150815,2015-08-15,15,th,7,Saturday,SAT,S,15,227,3,33,8,August,AUG,A,3,third,2015,82015,2015AUG,1
20220310,2022-03-10,10,th,5,Thursday,THU,T,10,69,2,11,3,March,MAR,M,1,First,2022,32022,2022MAR,0
20200609,2020-06-09,9,th,3,Tuesday,TUE,T,9,161,2,24,6,June,JUN,J,2,second,2020,62020,2020JUN,0
20200624,2020-06-24,24,th,4,Wednesday,WED,W,24,176,4,26,6,June,JUN,J,2,second,2020,62020,2020JUN,0
20241107,2024-11-07,7,th,5,Thursday,THU,T,7,312,2,45,11,November,NOV,N,4,fourth,2024,112024,2024NOV,0
20231009,2023-10-09,9,th,2,Monday,MON,M,9,282,2,41,10,October,OCT,O,4,fourth,2023,102023,2023OCT,0
20220112,2022-01-12,12,th,4,Wednesday,WED,W,12,12,3,3,1,January,JAN,J,1,First,2022,12022,2022JAN,0
20221104,2022-11-04,4,th,6,Friday,FRI,F,4,308,1,45,11,November,NOV,N,4,fourth,2022,112022,2022NOV,0
20230115,2023-01-15,15,th,1,Sunday,SUN,S,15,15,3,3,1,January,JAN,J,1,First,2023,12023,2023JAN,1
20030605,2003-06-05,5,th,5,Thursday,THU,T,5,156,1,23,6,June,JUN,J,2,second,2003,62003,2003JUN,0
20010828,2001-08-28,28,th,3,Tuesday,TUE,T,28,240,5,35,8,August,AUG,A,3,third,2001,82001,2001AUG,0
20241119,2024-11-19,19,th,3,Tuesday,TUE,T,19,324,4,47,11,November,NOV,N,4,fourth,2024,112024,2024NOV,0
20250130,2025-01-30,30,th,5,Thursday,THU,T,30,30,5,5,1,January,JAN,J,1,First,2025,12025,2025JAN,0
20070428,2007-04-28,28,th,7,Saturday,SAT,S,28,118,4,17,4,April,APR,A,2,second,2007,42007,2007APR,1
20070114,2007-01-14,14,th,1,Sunday,SUN,S,14,14,3,3,1,January,JAN,J,1,First,2007,12007,2007JAN,1
20110828,2011-08-28,28,th,1,Sunday,SUN,S,28,240,5,36,8,August,AUG,A,3,third,2011,82011,2011AUG,1
20101210,2010-12-10,10,th,6,Friday,FRI,F,10,344,2,50,12,December,DEC,D,4,fourth,2010,122010,2010DEC,0
20120415,2012-04-15,15,th,1,Sunday,SUN,S,15,106,3,16,4,April,APR,A,2,second,2012,42012,2012APR,1
20140306,2014-03-06,6,th,5,Thursday,THU,T,6,65,2,10,3,March,MAR,M,1,First,2014,32014,2014MAR,0
20110415,2011-04-15,15,th,6,Friday,FRI,F,15,105,3,16,4,April,APR,A,2,second,2011,42011,2011APR,0
20161127,2016-11-27,27,th,1,Sunday,SUN,S,27,332,5,49,11,November,NOV,N,4,fourth,2016,112016,2016NOV,1
20200111,2020-01-11,11,th,7,Saturday,SAT,S,11,11,2,2,1,January,JAN,J,1,First,2020,12020,2020JAN,1
20150929,2015-09-29,29,th,3,Tuesday,TUE,T,29,272,5,40,9,September,SEP,S,3,third,2015,92015,2015SEP,0
20220808,2022-08-08,8,th,2,Monday,MON,M,8,220,2,33,8,August,AUG,A,3,third,2022,82022,2022AUG,0
20230617,2023-06-17,17,th,7,Saturday,SAT,S,17,168,3,24,6,June,JUN,J,2,second,2023,62023,2023JUN,1
20000225,2000-02-25,25,th,6,Friday,FRI,F,25,56,4,9,2,February,FEB,F,1,First,2000,22000,2000FEB,0
20000413,2000-04-13,13,th,5,Thursday,THU,T,13,104,3,16,4,April,APR,A,2,second,2000,42000,2000APR,0
20010727,2001-07-27,27,th,6,Friday,FRI,F,27,208,4,30,7,July,JUL,J,3,third,2001,72001,2001JUL,0
20030617,2003-06-17,17,th,3,Tuesday,TUE,T,17,168,3,25,6,June,JUN,J,2,second,2003,62003,2003JUN,0
20020627,2002-06-27,27,th,5,Thursday,THU,T,27,178,5,26,6,June,JUN,J,2,second,2002,62002,2002JUN,0
20020208,2002-02-08,8,th,6,Friday,FRI,F,8,39,2,6,2,February,FEB,F,1,First,2002,22002,2002FEB,0
20031226,2003-12-26,26,th,6,Friday,FRI,F,26,360,4,52,12,December,DEC,D,4,fourth,2003,122003,2003DEC,0
20040805,2004-08-05,5,th,5,Thursday,THU,T,5,218,1,32,8,August,AUG,A,3,third,2004,82004,2004AUG,0
20040906,2004-09-06,6,th,2,Monday,MON,M,6,250,2,37,9,September,SEP,S,3,third,2004,92004,2004SEP,0
20041212,2004-12-12,12,th,1,Sunday,SUN,S,12,347,3,51,12,December,DEC,D,4,fourth,2004,122004,2004DEC,1
20041209,2004-12-09,9,th,5,Thursday,THU,T,9,344,2,50,12,December,DEC,D,4,fourth,2004,122004,2004DEC,0
20050508,2005-05-08,8,th,1,Sunday,SUN,S,8,128,2,20,5,May,MAY,M,2,second,2005,52005,2005MAY,1
20060826,2006-08-26,26,th,7,Saturday,SAT,S,26,238,4,34,8,August,AUG,A,3,third,2006,82006,2006AUG,1
20070910,2007-09-10,10,th,2,Monday,MON,M,10,253,3,37,9,September,SEP,S,3,third,2007,92007,2007SEP,0
20070827,2007-08-27,27,th,2,Monday,MON,M,27,239,5,35,8,August,AUG,A,3,third,2007,82007,2007AUG,0
20090127,2009-01-27,27,th,3,Tuesday,TUE,T,27,27,5,5,1,January,JAN,J,1,First,2009,12009,2009JAN,0
20070911,2007-09-11,11,th,3,Tuesday,TUE,T,11,254,3,37,9,September,SEP,S,3,third,2007,92007,2007SEP,0
20070715,2007-07-15,15,th,1,Sunday,SUN,S,15,196,3,29,7,July,JUL,J,3,third,2007,72007,2007JUL,1
20110524,2011-05-24,24,th,3,Tuesday,TUE,T,24,144,4,22,5,May,MAY,M,2,second,2011,52011,2011MAY,0
20121108,2012-11-08,8,th,5,Thursday,THU,T,8,313,2,45,11,November,NOV,N,4,fourth,2012,112012,2012NOV,0
20100221,2010-02-21,21,st,1,Sunday,SUN,S,21,52,4,9,2,February,FEB,F,1,First,2010,22010,2010FEB,1
20110522,2011-05-22,22,nd,1,Sunday,SUN,S,22,142,4,22,5,May,MAY,M,2,second,2011,52011,2011MAY,1
20130407,2013-04-07,7,th,1,Sunday,SUN,S,7,97,2,15,4,April,APR,A,2,second,2013,42013,2013APR,1
20150128,2015-01-28,28,th,4,Wednesday,WED,W,28,28,5,5,1,January,JAN,J,1,First,2015,12015,2015JAN,0
20130501,2013-05-01,1,st,4,Wednesday,WED,W,1,121,1,18,5,May,MAY,M,2,second,2013,52013,2013MAY,0
20130415,2013-04-15,15,th,2,Monday,MON,M,15,105,3,16,4,April,APR,A,2,second,2013,42013,2013APR,0
20150913,2015-09-13,13,th,1,Sunday,SUN,S,13,256,3,38,9,September,SEP,S,3,third,2015,92015,2015SEP,1
20150425,2015-04-25,25,th,7,Saturday,SAT,S,25,115,4,17,4,April,APR,A,2,second,2015,42015,2015APR,1
20121125,2012-11-25,25,th,1,Sunday,SUN,S,25,330,5,48,11,November,NOV,N,4,fourth,2012,112012,2012NOV,1
20140928,2014-09-28,28,th,1,Sunday,SUN,S,28,271,5,40,9,September,SEP,S,3,third,2014,92014,2014SEP,1
20161125,2016-11-25,25,th,6,Friday,FRI,F,25,330,4,48,11,November,NOV,N,4,fourth,2016,112016,2016NOV,0
20201104,2020-11-04,4,th,4,Wednesday,WED,W,4,309,1,45,11,November,NOV,N,4,fourth,2020,112020,2020NOV,0
20160601,2016-06-01,1,st,4,Wednesday,WED,W,1,153,1,23,6,June,JUN,J,2,second,2016,62016,2016JUN,0
20190316,2019-03-16,16,th,7,Saturday,SAT,S,16,75,3,11,3,March,MAR,M,1,First,2019,32019,2019MAR,1
20171110,2017-11-10,10,th,6,Friday,FRI,F,10,314,2,45,11,November,NOV,N,4,fourth,2017,112017,2017NOV,0
20150109,2015-01-09,9,th,6,Friday,FRI,F,9,9,2,2,1,January,JAN,J,1,First,2015,12015,2015JAN,0
20201220,2020-12-20,20,th,1,Sunday,SUN,S,20,355,4,52,12,December,DEC,D,4,fourth,2020,122020,2020DEC,1
20191003,2019-10-03,3,rd,5,Thursday,THU,T,3,276,1,40,10,October,OCT,O,4,fourth,2019,102019,2019OCT,0
20210316,2021-03-16,16,th,3,Tuesday,TUE,T,16,75,3,12,3,March,MAR,M,1,First,2021,32021,2021MAR,0
20220628,2022-06-28,28,th,3,Tuesday,TUE,T,28,179,5,27,6,June,JUN,J,2,second,2022,62022,2022JUN,0
20200811,2020-08-11,11,th,3,Tuesday,TUE,T,11,224,3,33,8,August,AUG,A,3,third,2020,82020,2020AUG,0
20210725,2021-07-25,25,th,1,Sunday,SUN,S,25,206,5,31,7,July,JUL,J,3,third,2021,72021,2021JUL,1
20210827,2021-08-27,27,th,6,Friday,FRI,F,27,239,4,35,8,August,AUG,A,3,third,2021,82021,2021AUG,0
20241117,2024-11-17,17,th,1,Sunday,SUN,S,17,322,4,47,11,November,NOV,N,4,fourth,2024,112024,2024NOV,1
20000327,2000-03-27,27,th,2,Monday,MON,M,27,87,5,14,3,March,MAR,M,1,First,2000,32000,2000MAR,0
20221213,2022-12-13,13,th,3,Tuesday,TUE,T,13,347,3,51,12,December,DEC,D,4,fourth,2022,122022,2022DEC,0
20000329,2000-03-29,29,th,4,Wednesday,WED,W,29,89,5,14,3,March,MAR,M,1,First,2000,32000,2000MAR,0
20010219,2001-02-19,19,th,2,Monday,MON,M,19,50,4,8,2,February,FEB,F,1,First,2001,22001,2001FEB,0
20070303,2007-03-03,3,rd,7,Saturday,SAT,S,3,62,1,9,3,March,MAR,M,1,First,2007,32007,2007MAR,1
20080728,2008-07-28,28,th,2,Monday,MON,M,28,210,5,31,7,July,JUL,J,3,third,2008,72008,2008JUL,0
20081220,2008-12-20,20,th,7,Saturday,SAT,S,20,355,3,51,12,December,DEC,D,4,fourth,2008,122008,2008DEC,1
20130925,2013-09-25,25,th,4,Wednesday,WED,W,25,268,4,39,9,September,SEP,S,3,third,2013,92013,2013SEP,0
20120330,2012-03-30,30,th,6,Friday,FRI,F,30,90,5,13,3,March,MAR,M,1,First,2012,32012,2012MAR,0
20140906,2014-09-06,6,th,7,Saturday,SAT,S,6,249,1,36,9,September,SEP,S,3,third,2014,92014,2014SEP,1
20160405,2016-04-05,5,th,3,Tuesday,TUE,T,5,96,2,15,4,April,APR,A,2,second,2016,42016,2016APR,0
20130103,2013-01-03,3,rd,5,Thursday,THU,T,3,3,1,1,1,January,JAN,J,1,First,2013,12013,2013JAN,0
20180707,2018-07-07,7,th,7,Saturday,SAT,S,7,188,1,27,7,July,JUL,J,3,third,2018,72018,2018JUL,1
